thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
48.33,5.42,2.71,3.49,-0.48,55.99,35.82,26.86,-6.88,59.82,0.74,0.55,-11.69,32.8,0.99,0.75,-25.97,1.32,0.38,0.29
48.2,6.3,3.51,3.5,-0.51,55.79,37.43,28.07,-6.74,60.3,1.8,1.35,-11.45,34.27,1.14,0.86,-24.68,2.88,0.38,0.29
48.02,6.63,3.64,3.53,-0.49,55.76,38.11,28.58,-6.92,58.81,2.19,1.64,-11.78,34.02,1.16,0.87,-24.36,3.19,0.4,0.3
47.83,6.97,3.62,3.53,-0.46,55.43,38.02,28.52,-7.05,54.79,2.18,1.64,-11.98,32.57,1.2,0.9,-24.61,2.63,0.4,0.3
47.64,7.03,3.34,3.5,-0.43,55.33,37.15,27.86,-7.06,53.07,1.99,1.49,-12.01,31.13,1.26,0.95,-24.88,1.8,0.43,0.32
47.66,6.7,2.81,3.44,-0.43,55.2,36.67,27.51,-7.09,52.33,1.92,1.44,-12.02,29.94,1.32,0.99,-24.8,1.22,0.51,0.39
47.67,6.87,2.7,3.36,-0.43,55,36.33,27.25,-7.11,50.96,1.87,1.4,-12.03,28.38,1.33,1,-25.17,0.21,0.53,0.39
47.64,6.76,2.64,3.32,-0.44,54.82,36.07,27.05,-7.12,50.28,1.86,1.39,-11.96,27.35,1.34,1,-25.36,-0.43,0.55,0.41
47.69,6.6,2.5,3.31,-0.43,54.66,35.85,26.89,-7.12,49.82,1.86,1.39,-11.88,26.56,1.36,1.02,-25.28,-0.73,0.55,0.41
47.66,6.57,2.5,3.28,-0.43,54.61,35.66,26.74,-7.14,49.53,1.85,1.38,-11.9,26.19,1.38,1.03,-25.39,-1.06,0.56,0.42
47.72,6.5,2.5,3.27,-0.43,54.67,35.6,26.7,-7.14,49.41,1.83,1.37,-11.94,25.94,1.38,1.03,-25.57,-1.25,0.56,0.42
47.76,6.3,2.43,3.27,-0.44,54.72,35.52,26.64,-7.16,49.23,1.83,1.37,-11.98,25.66,1.38,1.03,-25.78,-1.56,0.56,0.42
47.72,6.34,2.35,3.25,-0.44,54.81,35.37,26.52,-7.15,49.08,1.82,1.37,-11.97,25.5,1.38,1.03,-25.89,-1.79,0.56,0.42
47.72,6.57,2.32,3.25,-0.43,54.71,35.18,26.38,-7.17,48.89,1.83,1.37,-11.95,25.34,1.37,1.03,-25.93,-1.88,0.56,0.42
47.69,6.32,2.22,3.25,-0.44,54.66,35.12,26.34,-7.19,48.39,1.83,1.37,-11.95,24.98,1.37,1.03,-25.89,-1.91,0.56,0.42
47.87,6.17,2.22,3.25,-0.45,54.66,35.09,26.32,-7.28,47.2,1.83,1.37,-11.98,24.05,1.36,1.02,-25.81,-1.81,0.56,0.42
47.71,6.41,2.18,3.25,-0.48,54.5,35.03,26.28,-7.49,44.97,1.83,1.37,-12.14,22.41,1.34,1,-26.36,-3.13,0.56,0.42
47.8,6.05,2.01,3.25,-0.47,54.2,34.73,26.05,-7.61,43.5,1.8,1.35,-12.32,21.23,1.33,0.99,-27.76,-4.58,0.59,0.44
47.49,6.07,1.95,3.25,-0.45,53.59,34.62,25.96,-7.73,42.1,1.75,1.31,-12.17,19.88,1.28,0.96,-28.18,-4.52,0.59,0.44
46.91,5.79,2,3.27,-0.59,53.14,35.03,26.27,-7.52,42.07,1.66,1.25,-11.69,19.11,1.25,0.94,-25.37,-2.11,0.59,0.44
47.42,7.51,2,3.42,-0.27,55.01,34.18,25.64,-8.01,34.02,1.52,1.14,-13.52,1.27,1.23,0.92,-30.41,-10.47,0.57,0.43
48.26,7.95,1.92,3.45,-0.18,56.44,33.19,24.9,-9.01,31.13,1.46,1.09,-14.76,-3.04,1.21,0.91,-32.62,-14.3,0.56,0.42
48.35,6.63,1.69,3.61,-0.22,57.14,32.62,24.47,-9.06,30.65,0.64,0.48,-15.31,-3.03,0.6,0.45,-32.82,-13.99,0.43,0.32
48.36,5.73,1.35,3.61,-0.34,57.06,29.93,22.45,-8.79,30.92,0.34,0.26,-15.25,0.62,0.55,0.41,-33.08,-12.02,0.4,0.3
48.05,4.47,1.32,3.59,-0.48,56.41,30.12,22.59,-8.6,32.16,0.35,0.26,-15.04,4.72,0.41,0.31,-32.26,-8.69,0.4,0.3
48.08,4.58,1.32,3.5,-0.56,56.23,30.4,22.8,-8.62,32.94,0.4,0.3,-14.65,6.37,0.38,0.28,-31.65,-7.27,0.4,0.3
47.91,4.15,1.39,3.5,-0.73,55.33,32.54,24.4,-8.21,35.52,0.76,0.57,-13.48,12.75,0.39,0.29,-30.53,-5.68,0.41,0.3
47.77,3.88,1.39,3.47,-0.76,55.21,33.5,25.13,-7.97,36.66,0.92,0.69,-13.34,16.29,0.43,0.32,-30.42,-4.76,0.5,0.37
47.81,3.44,1.47,3.44,-0.85,55.17,35.26,26.44,-7.96,39.24,1.5,1.13,-13.47,21.51,0.78,0.59,-29.51,-0.55,0.64,0.48
47.77,1.87,1.64,3.41,-0.94,55.45,35.53,26.65,-8.02,45.02,1.5,1.13,-13.1,30.62,1.03,0.77,-24.27,13.07,0.71,0.53
47.79,2.1,1.81,3.25,-1,55.83,35.69,26.77,-7.84,48.31,1.5,1.12,-13.12,32.75,1.14,0.86,-23.26,13.65,0.72,0.54
47.97,2.9,2.58,3.25,-1.05,56.28,36.11,27.08,-7.94,51.07,1.45,1.09,-13.51,32.87,1.43,1.07,-25.64,11.03,1.04,0.78
48.06,4.44,3.24,3.25,-0.97,56.25,35.99,26.99,-7.86,52.76,1.31,0.98,-13.47,31.23,1.59,1.19,-26.64,7.67,1.23,0.92
47.75,3.65,3.46,3.35,-1.03,55.57,36.08,27.06,-7.88,51.95,1.26,0.95,-13.17,32.62,1.65,1.24,-24.28,14.19,1.24,0.93
47.54,3.11,3.72,3.45,-1.11,54.96,36.68,27.51,-7.49,51.91,1.26,0.94,-12.74,35.57,1.77,1.33,-18.84,23.04,1.3,0.98
47.69,6.36,3.68,3.53,-0.97,54.31,35.95,26.96,-7.92,46.35,1.21,0.9,-13.3,24.14,1.66,1.25,-26.51,4.38,1.24,0.93
48.16,7.89,3.62,3.63,-0.77,54.3,35.22,26.41,-8.07,42.23,1.2,0.9,-13.49,18.94,1.56,1.17,-30.45,-2.08,1.23,0.92
48.19,8.46,3.58,3.91,-0.69,54.64,34.82,26.11,-8.12,40.3,1.16,0.87,-13.55,17.12,1.45,1.09,-31.23,-3.63,1.08,0.81
47.97,8.19,2.66,3.92,-0.57,54.19,33.61,25.21,-8.03,37.39,0.96,0.72,-12.87,12.04,0.88,0.66,-31.06,-8.76,0.86,0.64
47.99,8.07,2.48,3.92,-0.55,54.15,32.94,24.71,-8,35.85,0.82,0.62,-12.7,10.28,0.77,0.58,-31.54,-9.77,0.8,0.6
48.24,6.29,1.81,3.87,-0.65,54.49,32.77,24.58,-8.09,37.92,0.78,0.58,-13.85,21.05,0.71,0.54,-32.08,-3.77,0.73,0.54
48.03,4.93,1.85,3.86,-0.92,54.04,33.05,24.79,-8.23,40.93,0.77,0.58,-13.47,26.6,0.73,0.55,-30.17,1.34,0.73,0.54
47.4,3.26,1.88,3.84,-1.16,53.11,33.71,25.28,-8.16,41.95,0.77,0.58,-13.32,26.75,0.8,0.6,-29.5,2.18,0.73,0.55
46.82,3.3,2.6,3.8,-1.35,51.26,36.4,27.3,-8.24,40.13,0.81,0.61,-13.54,24.53,1.35,1.01,-30.31,-0.6,0.77,0.58
46.87,2.78,2.77,3.81,-1.88,47.74,43.02,32.26,-8.01,38.35,1.22,0.92,-13.3,23.61,1.4,1.05,-29.73,-0.4,0.93,0.7
47.41,2.5,2.77,3.82,-2.01,45.37,45.95,34.46,-7.71,36.32,1.89,1.42,-12.99,22.92,1.8,1.35,-29.05,-0.15,1.05,0.79
47.54,1.18,2.8,3.84,-2.14,44.06,49.24,36.93,-7.71,34.48,2.36,1.77,-12.81,21.82,1.94,1.46,-28.54,-0.33,1.05,0.79
47.59,-0.71,3.16,3.86,-2.25,41.99,52.59,39.44,-7.52,32.44,3.21,2.4,-12.61,20.82,2.04,1.53,-28.11,-0.26,1.05,0.79
47.44,-2.35,6.28,3.86,-2.45,40.26,56.88,42.66,-7.54,30.45,4.18,3.14,-12.21,20.81,2.24,1.68,-25.47,1.42,1.02,0.77
47.56,-0.98,10.55,3.86,-2.49,39.48,58.56,43.92,-7.62,29.46,5.32,3.99,-12.15,20.64,2.45,1.83,-24.92,1.85,0.98,0.73
47.29,0.05,11.39,3.77,-2.66,39.76,60.88,45.66,-7.56,29.61,7.45,5.59,-12,20.87,2.75,2.07,-24.1,2.41,0.95,0.71
47.6,1.08,11.08,3.63,-2.53,41.43,59.87,44.9,-7.39,30.76,7.43,5.57,-11.61,21.12,2.75,2.06,-22.77,2.56,0.95,0.71
47.99,1.6,10.59,3.48,-2.41,42.55,58.36,43.77,-7.04,31.43,7.24,5.43,-11.59,20.47,2.75,2.06,-23.54,1.1,0.95,0.71
48.5,2.63,9.54,3.12,-2.14,43.87,55.87,41.9,-6.79,36.06,6.06,4.54,-11.1,20.95,2.53,1.9,-23.75,-0.78,0.95,0.71
47.82,1.65,8.51,2.97,-1.9,42.15,55.52,41.64,-6.74,44.37,5.38,4.03,-10.35,21.69,2.34,1.75,-22.88,-2,0.92,0.69
46.97,1.55,8.28,2.75,-1.44,40.01,55.95,41.96,-6.43,49.38,3.02,2.26,-10.15,24.49,1.57,1.18,-22.21,-0.31,0.76,0.57
46.4,1.88,8.05,2.58,-1.33,39.02,57.2,42.9,-6.29,51.99,2.96,2.22,-9.78,27.34,1.41,1.06,-20.59,1.86,0.71,0.53
45.92,0.6,8.09,2.53,-1.5,38.45,58.86,44.14,-6.4,54.4,2.9,2.18,-10.09,33.58,1.48,1.11,-17.46,13.3,0.72,0.54
44.6,-0.51,7.98,2.48,-0.73,37.23,60.78,45.59,-6.54,47.69,2.88,2.16,-10.2,28.67,1.53,1.15,-14.43,29.42,0.72,0.54
44.75,-0.43,7.89,2.47,-0.07,37.52,60.91,45.68,-6.53,43.35,2.87,2.15,-10.82,24.26,2.36,1.77,-16.83,27.79,0.72,0.54
45.07,0.43,7.75,2.46,0.74,38.15,59.68,44.76,-7.8,33.95,2.38,1.78,-12.87,15.71,2.52,1.89,-19.93,25.01,0.7,0.52
45.03,0.27,7.42,2.46,0.89,38.89,58.05,43.54,-8.67,31.33,2.15,1.61,-13.95,17.58,2.5,1.88,-18.37,27.25,0.49,0.37
45.12,-0.3,7.5,2.45,0.58,40.41,56.05,42.04,-9,32.56,1.27,0.95,-13.06,23.75,1.33,1,-13.79,34.88,0.57,0.43
45.07,-0.5,7.6,2.44,0.46,40.72,56.18,42.14,-8.93,34.77,1.05,0.79,-12.95,28.49,1.31,0.98,-13.11,37.06,0.72,0.54
44.63,-1.28,7.63,2.41,0.72,39.58,61.27,45.95,-7.93,41.61,0.97,0.73,-12.15,40.3,1.36,1.02,-13.78,41.64,1.27,0.96
43.72,-1.51,7.98,2.38,0.75,38.18,62.92,47.19,-7.81,41.05,0.94,0.71,-12.66,42.56,2.01,1.5,-13.87,47.94,1.4,1.05
42.84,-1.5,8.05,2.36,0.7,37.8,64.33,48.25,-7.68,40.8,0.94,0.71,-13.01,43.37,2.38,1.78,-13.59,49.91,1.48,1.11
43.13,-0.83,7.91,2.36,0.33,38.26,63.52,47.64,-7.37,45.32,0.97,0.72,-13.17,42,2.39,1.79,-15.07,45.28,1.26,0.94
43.97,0.7,8.12,2.36,0.09,38.7,62.91,47.18,-7.21,52.8,1.29,0.97,-13.39,36.35,2.34,1.75,-16.23,43.08,1.07,0.8
44.4,1.65,8.09,2.46,-0.32,39.79,60.88,45.66,-7.08,58.21,1.76,1.32,-13.22,36.15,2.06,1.54,-16.05,42.83,0.52,0.39
44.16,2.29,8.11,2.79,0.03,39.31,58.42,43.82,-8.25,46.59,1.82,1.37,-13.78,24.97,1.57,1.18,-16.54,41.97,0.34,0.26
44.38,2.98,7.87,2.8,0.27,40.05,56.04,42.03,-8.42,37.7,1.75,1.31,-14.62,18.61,1.38,1.04,-17.15,40.19,0.3,0.23
45.7,4.58,7.3,2.83,0.34,42.06,51.59,38.69,-8.45,33.09,1.14,0.85,-14.69,12.03,1.27,0.96,-21.22,17.84,0.3,0.23
46.53,4.12,6.66,2.84,0.19,43.21,48.58,36.43,-8.95,31.8,1.04,0.78,-15.13,8.87,1.19,0.89,-29.44,3.54,0.31,0.23
46.59,3.67,5.8,2.86,0.16,43.55,47.02,35.27,-9.05,31.38,0.91,0.68,-15.19,8.04,0.96,0.72,-29.82,3.25,0.33,0.25
46.53,3.77,5.54,2.86,0.05,43.98,44.97,33.72,-9.05,31.53,0.8,0.6,-15.23,8.64,0.82,0.62,-30.27,2.5,0.71,0.53
46.36,4.25,5.35,2.86,-0.2,44.58,44.21,33.16,-8.63,32.59,0.76,0.57,-14.67,11.94,0.8,0.6,-29.58,4.01,0.73,0.55
46.33,7.13,5.02,2.83,-0.85,47.31,43.92,32.94,-8.09,35.09,0.76,0.57,-14.11,14.76,0.79,0.59,-28.87,3.26,0.8,0.6
45.81,8.9,4.57,2.83,-1.04,49.7,43.31,32.49,-7.97,36.77,0.79,0.59,-13.91,15.62,0.8,0.6,-28.68,2.83,0.86,0.64
44.9,9.94,3.71,2.87,-1.19,52.34,42.12,31.59,-7.94,38.15,0.85,0.64,-13.61,16,0.91,0.68,-28.5,2.32,0.97,0.73
44.19,10.6,3.19,2.93,-1.19,54.87,39.84,29.88,-7.81,39.48,0.93,0.7,-13.51,17.02,1.15,0.86,-28.27,2.63,1.06,0.8
42.36,10.81,2.74,3.09,-1.14,58.2,36.83,27.63,-7.78,41.98,1.19,0.89,-13.53,18.82,1.25,0.94,-28,3.23,1.19,0.89
40.64,10.65,2.77,3.12,-1.11,61.32,31.52,23.64,-7.8,44.02,1.23,0.92,-13.68,20.22,1.29,0.97,-28.24,3.68,1.27,0.96
40.2,10.03,3.01,3.16,-1.13,62.05,28.7,21.53,-7.78,45.41,1.24,0.93,-13.77,22.29,1.32,0.99,-27.65,5.65,1.37,1.03
41.43,7.64,3.28,3.15,-1.29,58.55,31.22,23.42,-7.87,45.64,1.25,0.93,-13.98,25.37,1.35,1.02,-24.78,12.2,1.39,1.05
43.99,5.53,3.25,3.14,-1.45,53.35,37.22,27.91,-7.91,43.3,1.34,1.01,-14.13,24.33,1.37,1.03,-24.9,12.06,1.39,1.04
45.27,4,3.26,3.16,-1.56,49.79,43.49,32.62,-7.79,40.08,1.55,1.16,-14.22,22.78,1.52,1.14,-25.6,9.98,1.39,1.04
45.84,1.92,3.14,3.16,-1.84,47.34,47.18,35.39,-7.75,37.72,1.76,1.32,-14.26,21.92,1.57,1.18,-25.35,9.67,1.29,0.97
46.1,0.76,3.44,3.16,-2,46.33,50.04,37.53,-7.78,35.98,3.22,2.41,-14.23,21.24,1.62,1.22,-25.22,9.35,1.14,0.86
46.11,-0.18,4.54,3.18,-2.33,45.86,51.94,38.96,-7.84,34.72,3.74,2.8,-14.06,20.8,1.68,1.26,-24.9,8.72,1.1,0.83
46.67,2.02,5.62,3.24,-2.45,45.55,54.12,40.59,-7.86,33.86,4.96,3.72,-13.82,20.51,1.77,1.33,-24.43,8.51,1.09,0.82
47.17,3.77,7.33,3.46,-2.5,45.51,54.38,40.78,-7.83,33.45,5.73,4.3,-13.62,20.39,2.18,1.63,-23.96,8.06,1.09,0.82
47.27,3.53,7.66,3.95,-2.54,44.82,54.62,40.96,-7.73,32.63,6.03,4.52,-13.32,19.64,2.33,1.75,-23.07,7.52,1.1,0.83
46.94,2.68,8,4.01,-2.58,43.36,55.07,41.3,-7.72,31.51,6.08,4.56,-13.26,19.03,2.34,1.76,-22.89,7.24,1.14,0.86
46.62,4.79,7.84,4.01,-2.41,44.66,54.87,41.15,-7.6,32.36,6.14,4.6,-13.22,19.25,2.44,1.83,-22.76,6.41,1.19,0.9
46.31,6.19,6.95,4.01,-2.3,46.4,53.29,39.97,-7.28,34.76,6.1,4.58,-13.04,19.58,2.43,1.83,-23.55,5.32,1.21,0.91
46.54,8.62,5.46,3.95,-2.15,49.78,48.88,36.66,-7.11,35.01,5.63,4.22,-13.2,18.59,2.31,1.74,-24.45,4.04,1.21,0.91
46.64,8.25,4.23,3.96,-1.92,50.42,47.78,35.84,-7.6,32.73,4.74,3.56,-15.16,12.48,1.96,1.47,-26.25,5.6,1.21,0.91
45.13,6.7,3.99,3.97,-1.31,46.45,47.11,35.33,-8.81,30.32,3.79,2.84,-18.11,6.98,1.2,0.9,-27.42,7.04,1.08,0.81
44.47,6.38,3.92,4.02,-0.72,45.76,46.95,35.21,-9.2,29.71,2.12,1.59,-18.03,8.35,0.77,0.58,-28.36,6.62,0.99,0.74
43.63,6.26,3.81,4.01,-0.58,44.65,47.04,35.28,-8.67,30.83,1.84,1.38,-16.08,14.88,0.75,0.56,-27.99,5.37,0.99,0.74
43.18,5.13,3.75,3.95,-0.61,43.7,47.91,35.93,-8.34,34.03,1.85,1.38,-14.95,21.44,0.78,0.59,-26.52,9.73,0.99,0.74
43.2,4.21,3.77,3.86,-0.72,42.95,49.25,36.94,-7.68,39.17,2.15,1.61,-13.71,33.58,1.17,0.88,-20.91,19.68,1,0.75
43.57,3.21,3.89,3.73,-0.71,42.24,52.15,39.11,-7.62,42.95,2.14,1.61,-13.46,39.61,1.85,1.38,-18.94,25.37,1.07,0.8
44.29,2.39,4.56,3.68,-0.69,41.73,54.07,40.55,-7.48,46.41,2,1.5,-13.13,42.19,2.21,1.65,-16.91,32.35,1.18,0.89
43.97,2.07,5.26,3.65,-0.51,41.24,54.96,41.22,-7.84,42.72,1.55,1.16,-13.83,34.38,2.37,1.78,-14.34,46.01,1.26,0.94
43.86,2.29,5.41,3.62,-0.51,41.5,54.39,40.79,-8.09,37.29,1.56,1.17,-14.47,27.58,2.35,1.76,-14.79,46.61,1.32,0.99
43.75,1.7,5.75,3.59,-0.65,41.75,52.59,39.44,-8.13,36.57,1.8,1.35,-14.36,29.39,1.51,1.13,-15.43,51.67,1.83,1.38
43.75,1.2,5.92,3.59,-0.75,41.96,51.39,38.54,-8.24,36.26,2.09,1.57,-14.31,30.84,1.32,0.99,-17.45,62.51,1.95,1.46
44.1,1.32,6.43,3.59,-0.79,42.29,51.35,38.51,-8.12,37.11,2.2,1.65,-14.01,32.51,1.3,0.97,-17.38,63.4,2.09,1.57
44.2,2.34,7.14,3.57,-0.84,42.44,51.28,38.46,-7.89,38.03,2.23,1.67,-13.62,33.3,1.3,0.97,-17.86,63.04,2.15,1.61
44.23,4.08,6.99,3.54,-0.78,42.93,50.97,38.23,-7.66,39.19,2.3,1.73,-13.53,31.17,1.36,1.02,-15.92,38.87,2.05,1.54
44.85,4.04,6.97,3.54,-0.74,43.55,50.36,37.77,-7.57,38.78,2.33,1.74,-13.64,31.14,1.44,1.08,-17.48,36.34,1.99,1.49
45.15,3.57,6.03,3.55,-0.73,43.98,49.85,37.39,-7.63,38.04,2.35,1.77,-13.87,29.44,1.86,1.4,-18.77,32.34,1.32,0.99
45.67,4.65,5.49,3.59,-0.63,44.29,48.05,36.04,-7.14,36.98,2.35,1.77,-13.83,26.58,1.86,1.39,-25.52,4.19,0.98,0.73
46.01,4.69,4.86,3.61,-0.56,44.54,46.43,34.83,-6.81,36.48,2.28,1.71,-13.54,25.07,1.75,1.31,-31.86,-8.9,0.96,0.72
46.03,3.86,4.06,3.61,-0.52,44.63,44.72,33.54,-6.88,35.62,2.23,1.67,-13.59,24.18,1.54,1.16,-32.74,-5.43,1.17,0.88
45.83,2.13,4.1,3.61,-0.72,44.42,44.13,33.1,-7.21,34.96,2.18,1.63,-13.87,24.36,1.44,1.08,-31.54,3.84,1.31,0.98
45.61,1.72,4.23,3.59,-0.87,43.99,44.05,33.03,-7.26,34.96,2.14,1.6,-13.75,24.04,1.4,1.05,-29.33,8.07,1.47,1.1
45.03,2.42,4.91,3.5,-0.92,43.38,44.02,33.02,-7.36,35.3,1.88,1.41,-13.38,23.44,1.4,1.05,-23.29,16.85,1.61,1.21
45.08,2.63,5.38,3.47,-0.96,43.37,44.17,33.13,-7.33,36.34,1.76,1.32,-12.94,24.95,1.42,1.06,-18.51,25.88,1.97,1.48
44.93,1.93,5.9,3.44,-1.08,42.99,44.51,33.38,-7.36,36.3,1.68,1.26,-12.56,24.56,1.42,1.06,-15.58,35.55,1.96,1.47
45.08,2.75,6.78,3.44,-1.21,41.87,45.26,33.95,-7.51,36.19,1.63,1.22,-12.49,24.56,1.4,1.05,-15,38.75,1.93,1.45
44.9,2.98,7.36,3.44,-1.28,41.37,45.36,34.02,-7.69,36.06,1.58,1.19,-12.59,22.25,1.39,1.04,-14.85,37.98,1.31,0.99
45.06,1.22,7.53,3.44,-0.6,40.63,45.38,34.03,-7.04,35.94,1.58,1.19,-11.98,22.37,1.38,1.04,-14.79,37.81,1.31,0.99
45.13,2.12,7.6,3.44,-0.49,40.42,45.36,34.02,-7.34,35.8,1.58,1.19,-12.13,21.44,1.32,0.99,-15.38,35.39,1.31,0.98
45.6,5.34,7.13,3.44,-0.19,40.18,44.92,33.69,-6.92,33.37,1.59,1.19,-12,18.32,1.37,1.03,-23.34,4.2,1.29,0.97
45.99,7.17,6.98,3.47,0.21,40.22,44.16,33.12,-6.31,32.79,1.67,1.25,-11.97,15.3,1.41,1.06,-29.56,-10.86,1.26,0.95
45.99,5.89,5.12,3.5,0.29,40.48,42.61,31.96,-6.13,32.67,1.96,1.47,-11.9,16.31,1.92,1.44,-30.97,-11.62,1.18,0.89
45.97,4.8,5.01,3.5,0.18,40.67,42.27,31.7,-6.3,32.93,1.95,1.47,-11.65,18.18,2.02,1.51,-28.92,1.25,1.13,0.84
45.71,3.92,5.43,3.48,-0.2,41.17,42.35,31.76,-6.81,32.93,1.93,1.45,-11.8,19.18,2.02,1.51,-17.91,31.7,1.23,0.93
45.69,2.9,5.54,3.42,-0.46,41.61,42.45,31.84,-7.27,34.16,1.8,1.35,-11.71,21.26,1.94,1.46,-15.7,45.71,1.27,0.95
46.08,4.11,6.16,3.42,-0.48,41.72,42.9,32.18,-7.31,34.77,1.7,1.28,-11.53,23.38,1.9,1.42,-15.94,49.21,1.42,1.06
46.73,4.79,7.64,3.35,-0.51,42.13,43.83,32.87,-7.26,36.4,1.53,1.15,-11.56,24.54,1.83,1.37,-17.55,56.4,2.02,1.52
47.62,4,9.1,3.35,-1.04,42.86,44.5,33.38,-7.71,39.51,1.51,1.13,-12.15,31.81,1.79,1.34,-19.55,73.01,2.34,1.76
47.89,4.28,9.5,3.42,-1.17,42.76,44.77,33.58,-8.07,39.48,1.47,1.1,-12.53,31.77,1.74,1.3,-19.57,73.7,2.39,1.79
48,5.69,11.8,3.44,-1.28,42.93,46.18,34.63,-8.12,40.14,1.46,1.09,-12.6,32.74,1.56,1.17,-19.34,75.34,3.54,2.66
48.18,6.12,12.56,3.46,-1.25,42.99,46.84,35.13,-8.13,40.91,1.43,1.08,-12.5,34.16,1.47,1.1,-19.38,77.15,4.46,3.35
48.34,7.32,14.37,3.5,-1.39,43.11,47.27,35.45,-8.31,41.18,1.26,0.94,-12.97,34.23,1.33,0.99,-19.43,77.58,5.23,3.92
48.16,7.5,14.65,3.5,-1.38,42.73,47.27,35.45,-8.39,40.35,1.24,0.93,-13.21,33.52,1.32,0.99,-19.59,77.69,5.53,4.15
47.83,7.63,14.77,3.5,-1.43,42.06,47.25,35.44,-8.54,40,1.23,0.92,-13.95,32.55,1.31,0.98,-19.78,77.77,5.77,4.33
47.74,7.8,14.85,3.5,-1.41,41.83,47.01,35.25,-8.7,39.32,1.22,0.92,-14.26,31.83,1.3,0.98,-19.79,77.82,5.77,4.33
47.38,7.44,14.85,3.5,-1.46,41.12,46.81,35.11,-8.94,38.46,1.23,0.92,-14.98,30.35,1.3,0.98,-19.8,77.68,5.77,4.33
47.12,7.69,14.85,3.5,-1.58,40.53,46.69,35.02,-9.23,37.58,1.24,0.93,-15.69,29.35,1.29,0.97,-19.81,78.49,5.73,4.29
46.92,7.9,14.92,3.48,-1.65,39.97,46.44,34.83,-9.38,36.35,1.3,0.97,-16.35,27.96,1.23,0.92,-19.81,78.4,5.52,4.14
46.87,7.86,14.91,3.46,-1.77,39.57,46.19,34.64,-9.62,35.62,1.31,0.99,-17.4,25.88,1.23,0.92,-19.86,77.43,5.39,4.04
46.45,9.1,14.64,3.46,-1.86,38.95,45.98,34.48,-9.57,34.43,1.41,1.06,-18.29,21.93,1.23,0.92,-19.57,71.95,4.98,3.74
46.26,9.13,14.1,3.45,-1.76,38.68,45.72,34.29,-9.31,33.72,1.41,1.06,-18.41,20.47,1.23,0.92,-19.59,70.94,4.33,3.25
45.56,8.36,12.9,3.44,-1.92,38.16,45.48,34.11,-9.55,32.56,1.41,1.06,-19.73,17.31,1.23,0.92,-19.61,65.88,2.66,2
45.14,8.65,11.95,3.44,-2.16,38.47,45.11,33.83,-9.57,32.64,1.38,1.03,-20.63,16.04,1.23,0.92,-19.28,63.1,1.94,1.46
44.95,8.59,11.55,3.44,-2.45,38.47,44.89,33.67,-9.62,32.25,1.3,0.97,-21.7,14.47,1.18,0.89,-19.01,61.62,1.6,1.2
44.71,7.92,10.8,3.36,-2.67,38.79,44.75,33.57,-9.39,32.78,1.22,0.91,-22.95,13.82,1,0.75,-18.83,62.47,0.66,0.5
44.76,7.25,10.44,3.24,-2.74,38.61,44.43,33.32,-9.85,33.01,1.16,0.87,-23.49,13.75,0.92,0.69,-18.63,61.92,0.49,0.37
44.69,6.84,10.44,3.23,-2.8,38.27,44.36,33.27,-10.19,32.54,1.07,0.8,-24.05,12.42,0.76,0.57,-18.32,60.48,0.5,0.37
44.49,6.87,10.44,3.21,-2.76,37.59,44.25,33.19,-10.41,31.54,1.02,0.77,-24.06,11.75,0.71,0.53,-18.12,59.96,0.5,0.38
44.16,6.9,10.54,3.21,-2.55,36.76,44.19,33.14,-10.81,29.17,1.03,0.77,-24.56,9.79,0.69,0.52,-18.32,60.46,1.07,0.8
43.63,7.17,10.55,3.18,-2.53,36.39,44.22,33.17,-10.86,28.61,1.03,0.77,-24.68,8.6,0.69,0.52,-18.52,60.46,1.07,0.8
42.38,6.81,10.55,3.18,-2.79,36.31,44.77,33.57,-10.84,29.19,1.32,0.99,-24.64,8.11,0.71,0.53,-18.52,59.31,1.06,0.79
41.19,7.25,10.51,3.18,-2.75,36.52,45.67,34.25,-10.93,28.65,1.56,1.17,-25.22,5.05,0.79,0.59,-16.98,48.24,0.9,0.68
40.83,7.36,10.31,3.18,-2.77,36.7,46.1,34.58,-10.71,29.01,1.62,1.21,-23.45,4.19,0.88,0.66,-16.41,44.24,0.69,0.52
41.31,6.49,10.04,3.18,-2.92,37.1,46.28,34.71,-11,30.33,1.62,1.21,-22.41,7.21,0.89,0.67,-15.03,52.94,0.68,0.51
41.89,6.44,10.79,3.18,-2.92,37.16,46.34,34.75,-11.12,31.84,1.54,1.16,-22.71,10.66,0.89,0.66,-14.73,67.49,0.88,0.66
42.37,6.7,12.32,3.18,-2.99,37.05,46.62,34.97,-10.93,33.33,1.44,1.08,-22.02,16.63,0.66,0.49,-15.05,76.66,1.79,1.34
42.66,6.6,13.53,3.19,-2.99,36.72,47.67,35.75,-10.62,35.01,1.24,0.93,-21.34,22.23,0.63,0.47,-15.48,80.95,3.55,2.66
